NodeId	d_1	d_2	clu	clo	n_triad	eig1	eig2
996	11	134	0.16364	0.11688	9	0.012327	0.012735
997	8	102	0.25	0.11667	7	0.010124	0.010574
998	11	165	0.054545	0.035294	3	0.013244	0.015283
999	8	102	0.035714	0.018182	1	0.0089707	0.0097459
1000	13	167	0.076923	0.062176	6	0.014316	0.015179
1001	10	148	0.066667	0.038462	3	0.011728	0.01344
1002	9	113	0.083333	0.05	3	0.0088689	0.010247
1003	22	274	0.030303	0.049123	7	0.024092	0.026178
1004	7	107	0.19048	0.069565	4	0.0084796	0.010078
1005	8	86	0.21429	0.11215	6	0.0078808	0.007739
1006	24	253	0.043478	0.083045	12	0.024279	0.023289
1007	15	179	0.085714	0.079646	9	0.017946	0.015539
1008	18	229	0.091503	0.10036	14	0.023024	0.020505
1009	12	216	0.090909	0.049587	6	0.021487	0.021439
1010	13	220	0.16667	0.093525	13	0.023509	0.020768
1011	30	318	0.052874	0.11675	23	0.036121	0.029957
1012	10	157	0.088889	0.045455	4	0.015077	0.015536
1013	9	115	0.13889	0.070922	5	0.012228	0.011748
1014	8	98	0.071429	0.036364	2	0.0092917	0.0096069
1015	8	126	0.14286	0.055556	4	0.011674	0.012238
1016	24	287	0.047101	0.078313	13	0.026844	0.025962
1017	10	132	0.088889	0.053691	4	0.011699	0.012053
1018	9	154	0.027778	0.012048	1	0.01227	0.013628
1019	28	304	0.039683	0.082418	15	0.030574	0.028031
1020	9	127	0.027778	0.014493	1	0.0099126	0.011388
1021	11	112	0.10909	0.093023	6	0.0096369	0.0097762
1022	6	58	0.066667	0.031746	1	0.0045948	0.0050833
1023	11	180	0	0	0	0.014606	0.017896
1024	9	114	0.027778	0.017544	1	0.0088023	0.010854
1025	15	210	0.019048	0.018265	2	0.01476	0.017569
1026	16	149	0.058333	0.082353	7	0.011921	0.0126
1027	10	157	0.088889	0.045977	4	0.011671	0.013523
1028	9	105	0.027778	0.018349	1	0.0077614	0.0090829
1029	7	61	0.095238	0.063492	2	0.0035637	0.0044849
1030	9	110	0.055556	0.035398	2	0.0081936	0.0098366
1031	10	115	0.11111	0.075188	5	0.0088287	0.0094562
1032	6	72	0.2	0.068966	3	0.0061001	0.006054
1033	12	154	0.075758	0.056497	5	0.012483	0.013579
1034	23	237	0.027668	0.054475	7	0.018001	0.019619
1035	20	229	0.031579	0.04918	6	0.017544	0.019476
1036	8	98	0	0	0	0.0065755	0.0084334
1037	12	162	0	0	0	0.011649	0.014355
1038	10	107	0	0	0	0.0076718	0.0093588
1039	15	208	0.019048	0.018349	2	0.016081	0.018216
1040	13	168	0.10256	0.082474	8	0.013238	0.014435
1041	12	155	0.24242	0.1641	16	0.014013	0.013831
1042	10	121	0.24444	0.14667	11	0.010807	0.010943
1043	11	163	0.10909	0.066298	6	0.013135	0.015064
1044	6	66	0.13333	0.054054	2	0.0048215	0.005568
1045	8	104	0.035714	0.019048	1	0.0071214	0.0089117
1046	31	305	0.021505	0.057637	10	0.025903	0.025713
1047	10	118	0.022222	0.016129	1	0.0087031	0.010372
1048	13	150	0.051282	0.051948	4	0.0117	0.013581
1049	8	116	0.10714	0.049587	3	0.010263	0.011843
1050	18	260	0.026144	0.029197	4	0.02029	0.023219
1051	9	119	0	0	0	0.0093854	0.011276
1052	8	108	0	0	0	0.0074733	0.0095666
1053	6	58	0	0	0	0.0036962	0.0047436
1054	7	78	0.14286	0.070588	3	0.0059238	0.006969
1055	11	123	0.12727	0.097222	7	0.011149	0.011402
1056	10	138	0.044444	0.027972	2	0.010199	0.012186
1057	6	78	0.2	0.066667	3	0.0062666	0.0068109
1058	27	280	0.042735	0.090909	15	0.027507	0.026024
1059	10	158	0.066667	0.034483	3	0.012976	0.014347
1060	21	233	0.071429	0.10309	15	0.024133	0.021806
1061	30	387	0.036782	0.068085	16	0.038571	0.035148
1062	13	240	0.038462	0.023438	3	0.019748	0.022512
1063	13	198	0.025641	0.018433	2	0.017787	0.019364
1064	10	140	0.13333	0.075	6	0.012252	0.013318
1065	8	96	0	0	0	0.0072784	0.0090419
1066	8	79	0.14286	0.090909	4	0.0065839	0.0073034
1067	9	117	0.13889	0.076923	5	0.0094892	0.010687
1068	14	130	0.043956	0.054054	4	0.011711	0.012114
1069	7	84	0.19048	0.086022	4	0.0066484	0.0076596
1070	11	140	0.12727	0.084848	7	0.013097	0.013274
1071	8	87	0.035714	0.021978	1	0.0069782	0.007902
1072	6	86	0.2	0.0625	3	0.0078672	0.0081195
1073	20	308	0.052632	0.059172	10	0.028734	0.029173
1074	14	166	0.10989	0.098522	10	0.017961	0.015964
1075	11	127	0.16364	0.11688	9	0.013269	0.012122
1076	8	103	0.21429	0.095238	6	0.0098238	0.0094785
1077	9	117	0.16667	0.093023	6	0.009216	0.0099612
1078	18	223	0.058824	0.072874	9	0.018951	0.019838
1079	13	173	0.025641	0.021053	2	0.015474	0.015972
1080	12	182	0.10606	0.066986	7	0.017371	0.017643
1081	15	206	0.07619	0.067797	8	0.018614	0.018412
1082	11	146	0.090909	0.064103	5	0.012503	0.013464
1083	6	77	0.13333	0.045455	2	0.0066078	0.0070636
1084	16	174	0.041667	0.051282	5	0.01622	0.015881
1085	6	65	0.13333	0.056338	2	0.0046991	0.0053676
1086	10	122	0.044444	0.031496	2	0.010132	0.01159
1087	13	178	0.051282	0.042105	4	0.01295	0.015164
1088	8	99	0	0	0	0.0063066	0.0079456
1089	10	101	0.044444	0.036364	2	0.0079166	0.0089286
1090	10	109	0.088889	0.065041	4	0.0070009	0.0081129
1091	6	50	0.13333	0.070175	2	0.0036988	0.0040415
1092	10	140	0	0	0	0.0094668	0.01177
1093	5	38	0	0	0	0.0025929	0.0030472
1094	11	128	0.10909	0.080537	6	0.0096983	0.010201
1095	16	178	0.083333	0.095694	10	0.014034	0.014223
1096	12	188	0.090909	0.0553	6	0.014431	0.015666
1097	7	79	0.14286	0.067416	3	0.0067139	0.0075459
1098	11	131	0.14545	0.10667	8	0.010131	0.011152
1099	10	163	0.088889	0.045714	4	0.012408	0.014765
1100	14	173	0.032967	0.032787	3	0.012617	0.014882
1101	13	159	0.025641	0.024096	2	0.011183	0.013645
1102	9	80	0.055556	0.045455	2	0.0054942	0.0064028
1103	6	70	0	0	0	0.0058666	0.0067403
1104	9	149	0.027778	0.013245	1	0.011757	0.014128
1105	10	150	0.17778	0.091429	8	0.011314	0.012374
1106	18	217	0.058824	0.069767	9	0.017983	0.018642
1107	11	117	0.054545	0.045802	3	0.0088104	0.0096114
1108	12	126	0.015152	0.015152	1	0.0092186	0.010901
1109	7	100	0.047619	0.019608	1	0.0064881	0.0080571
1110	7	75	0.095238	0.05	2	0.0051494	0.0063117
1111	7	82	0.047619	0.022472	1	0.0061637	0.0069813
1112	8	101	0.14286	0.069565	4	0.0077784	0.0085082
1113	9	119	0.11111	0.0625	4	0.0099143	0.010979
1114	7	76	0.047619	0.024691	1	0.0057023	0.0067533
1115	9	98	0.055556	0.039604	2	0.0067102	0.0083783
1116	8	77	0.071429	0.050633	2	0.0049345	0.0061935
1117	9	98	0.083333	0.058252	3	0.0067905	0.0081951
1118	26	318	0.021538	0.04	7	0.026616	0.027198
1119	5	81	0.1	0.023529	1	0.0067722	0.0080656
1120	9	133	0.027778	0.014599	1	0.0099692	0.011845
1121	19	230	0.02924	0.038462	5	0.019519	0.019933
1122	16	248	0.05	0.044776	6	0.021885	0.023175
1123	9	172	0.027778	0.01087	1	0.014818	0.016949
1124	12	144	0.045455	0.037975	3	0.01323	0.013444
1125	14	212	0.065934	0.047244	6	0.01953	0.019473
1126	8	121	0.071429	0.03125	2	0.010371	0.011623
1127	11	191	0.018182	0.010309	1	0.015438	0.018326
1128	20	275	0	0	0	0.022216	0.0249
1129	9	117	0.027778	0.016393	1	0.0094714	0.010944
1130	7	115	0.047619	0.017241	1	0.0089842	0.01103
1131	23	259	0.023715	0.041379	6	0.024058	0.024157
1132	21	245	0.052381	0.070968	11	0.025312	0.022574
1133	10	116	0.044444	0.03125	2	0.010709	0.011285
1134	8	103	0.14286	0.067227	4	0.0099518	0.0099254
1135	11	127	0.072727	0.056338	4	0.011594	0.011699
1136	19	201	0.081871	0.1157	14	0.023208	0.019821
1137	18	280	0.065359	0.061728	10	0.028093	0.027033
1138	27	284	0.042735	0.09009	15	0.028524	0.025208
1139	10	133	0.15556	0.089744	7	0.012484	0.01244
1140	11	157	0.054545	0.035714	3	0.013876	0.014921
1141	19	203	0.081871	0.11523	14	0.020889	0.01956
1142	11	119	0.072727	0.059701	4	0.010081	0.010519
1143	8	101	0.14286	0.070175	4	0.0089949	0.0092556
1144	14	164	0.12088	0.11055	11	0.016549	0.015309
1145	26	296	0.036923	0.067797	12	0.029816	0.02725
1146	9	117	0.083333	0.045455	3	0.011476	0.011754
1147	12	131	0.075758	0.067568	5	0.011742	0.011788
1148	7	96	0.14286	0.052632	3	0.0086822	0.0085241
1149	12	152	0.060606	0.048485	4	0.013235	0.014228
1150	4	38	0.16667	0.045455	1	0.0034855	0.0037729
1151	12	167	0.075758	0.054645	5	0.014263	0.015725
1152	10	101	0.088889	0.068376	4	0.0072922	0.008149
1153	12	153	0.030303	0.02454	2	0.010104	0.012066
1154	8	91	0.071429	0.042553	2	0.0066634	0.0081774
1155	4	25	0.16667	0.071429	1	0.001712	0.0018708
1156	12	137	0.12121	0.10256	8	0.010143	0.010887
1157	8	117	0.071429	0.031496	2	0.0083892	0.0098027
1158	11	165	0.072727	0.043243	4	0.012291	0.013379
1159	14	180	0.076923	0.065116	7	0.016164	0.01615
1160	24	276	0.050725	0.08805	14	0.024912	0.024067
1161	14	217	0.065934	0.051502	6	0.018471	0.020368
1162	8	102	0.14286	0.070796	4	0.0080288	0.008959
1163	13	183	0.064103	0.049751	5	0.013663	0.015411
1164	9	115	0	0	0	0.0081997	0.01014
1165	10	140	0.022222	0.014599	1	0.0093951	0.012163
1166	6	62	0.13333	0.059701	2	0.0042207	0.0051671
1167	8	84	0.071429	0.046512	2	0.0061736	0.0076914
1168	9	93	0.083333	0.06	3	0.0067742	0.0080681
1169	8	76	0.035714	0.025	1	0.0062739	0.0071023
1170	10	145	0.066667	0.040816	3	0.010003	0.012779
1171	14	173	0.054945	0.053191	5	0.013509	0.015373
1172	9	153	0.027778	0.012987	1	0.010738	0.01364
1173	12	166	0.075758	0.056497	5	0.013105	0.014913
1174	9	77	0.027778	0.023529	1	0.0065355	0.0072229
1175	11	172	0.12727	0.070707	7	0.013792	0.015252
1176	14	227	0.043956	0.032653	4	0.017461	0.020047
1177	18	219	0.058824	0.073469	9	0.018223	0.019231
1178	11	155	0.054545	0.035928	3	0.01114	0.013178
1179	10	125	0.088889	0.058394	4	0.0096018	0.010827
1180	8	90	0.035714	0.021277	1	0.0066766	0.0079044
1181	7	76	0.095238	0.04878	2	0.0053892	0.0062886
1182	10	123	0.066667	0.048387	3	0.0087641	0.010792
1183	12	181	0.030303	0.02139	2	0.014957	0.017221
1184	12	173	0.075758	0.054054	5	0.013005	0.014614
1185	16	218	0.058333	0.058577	7	0.016794	0.018371
1186	28	269	0.034392	0.078313	13	0.028004	0.024194
1187	23	270	0.023715	0.036145	6	0.028038	0.025217
1188	10	121	0.022222	0.016	1	0.0098737	0.011207
1189	10	150	0.066667	0.036364	3	0.012743	0.014134
1190	18	219	0.0065359	0.0085106	1	0.018011	0.019727
1191	11	152	0.018182	0.011905	1	0.013077	0.014413
1192	21	261	0.02381	0.034483	5	0.023276	0.023668
1193	6	94	0	0	0	0.0071483	0.0087019
1194	12	132	0	0	0	0.011674	0.01293
1195	9	155	0	0	0	0.012881	0.015116
1196	12	147	0.090909	0.072727	6	0.013151	0.013812
1197	5	94	0.1	0.020833	1	0.007249	0.0088566
1198	36	419	0.015873	0.041754	10	0.041965	0.038162
1199	8	160	0.10714	0.034884	3	0.013211	0.015062
1200	32	402	0.032258	0.068522	16	0.04107	0.03717
1201	18	232	0.098039	0.10676	15	0.024194	0.021815
1202	8	148	0.14286	0.049383	4	0.013385	0.014162
1203	19	222	0.099415	0.12186	17	0.025929	0.022009
1204	8	128	0.10714	0.042254	3	0.011991	0.012674
1205	8	100	0.10714	0.051724	3	0.010319	0.01006
1206	8	109	0.071429	0.033058	2	0.010354	0.010566
1207	6	56	0.13333	0.066667	2	0.0045879	0.0049493
1208	8	108	0.10714	0.04878	3	0.010326	0.010512
1209	9	167	0.055556	0.022599	2	0.012737	0.014527
1210	6	87	0.066667	0.022472	1	0.0076226	0.0088211
1211	11	168	0.036364	0.022222	2	0.014453	0.015794
1212	15	168	0.11429	0.11594	12	0.01665	0.015692
1213	10	128	0.13333	0.086957	6	0.010222	0.011473
1214	14	186	0.087912	0.076555	8	0.015222	0.016061
1215	16	205	0.05	0.055046	6	0.015085	0.017159
1216	8	108	0.035714	0.018182	1	0.0066777	0.0084636
1217	9	98	0.055556	0.039216	2	0.0070118	0.0080776
1218	12	188	0.030303	0.020513	2	0.013836	0.0166
1219	6	72	0.26667	0.098765	4	0.0054544	0.0061878
1220	10	132	0.15556	0.090323	7	0.0098815	0.010593
1221	37	400	0.022523	0.065646	15	0.03596	0.033741
1222	9	145	0.11111	0.051282	4	0.011858	0.013489
1223	20	285	0.026316	0.033223	5	0.022689	0.025017
1224	11	206	0.072727	0.03653	4	0.016748	0.018646
1225	18	247	0.071895	0.077465	11	0.02138	0.021689
1226	29	331	0.024631	0.054201	10	0.027682	0.027731
1227	21	282	0.0095238	0.013605	2	0.021156	0.024245
1228	9	97	0.027778	0.02	1	0.0072431	0.0087654
1229	8	95	0.035714	0.020202	1	0.0061986	0.007715
1230	12	143	0.075758	0.062112	5	0.010685	0.012277
1231	12	162	0.060606	0.048485	4	0.011555	0.014072
1232	13	182	0.025641	0.021978	2	0.013756	0.016656
1233	7	106	0	0	0	0.0071524	0.0090984
1234	10	141	0.022222	0.013986	1	0.0096155	0.01209
1235	9	140	0.083333	0.040541	3	0.010664	0.012976
1236	18	202	0.039216	0.056872	6	0.01589	0.017861
1237	11	151	0.054545	0.035503	3	0.01167	0.013115
1238	11	157	0.10909	0.068966	6	0.013113	0.01436
1239	7	90	0.2381	0.096154	5	0.0072057	0.0077305
1240	26	255	0.061538	0.125	20	0.02431	0.021929
1241	7	114	0.095238	0.031496	2	0.0089304	0.010042
1242	11	150	0.090909	0.060606	5	0.012511	0.013737
1243	12	197	0.090909	0.053571	6	0.015928	0.017576
1244	16	188	0.058333	0.069307	7	0.014251	0.016033
1245	9	100	0.027778	0.019231	1	0.0066519	0.0078724
1246	13	117	0.038462	0.05042	3	0.0081288	0.0095238
1247	10	151	0.022222	0.012658	1	0.010731	0.013203
1248	9	82	0.055556	0.044444	2	0.0061954	0.0068474
1249	10	122	0.022222	0.015038	1	0.0099246	0.011042
1250	8	138	0.10714	0.03871	3	0.011157	0.012196
1251	15	201	0.13333	0.11336	14	0.019305	0.018077
1252	8	121	0.10714	0.043796	3	0.011026	0.011797
1253	31	332	0.025806	0.06366	12	0.031561	0.029922
1254	9	127	0.055556	0.029412	2	0.010182	0.011428
1255	8	98	0.071429	0.036697	2	0.0078799	0.0087337
1256	9	154	0	0	0	0.011532	0.013518
1257	7	78	0	0	0	0.0062618	0.0074563
1258	8	120	0.071429	0.031008	2	0.0091616	0.010812
1259	18	238	0.052288	0.059925	8	0.020562	0.021785
1260	13	173	0.089744	0.071066	7	0.014906	0.015861
1261	10	103	0.088889	0.067227	4	0.0095586	0.0099595
1262	8	92	0.071429	0.038462	2	0.0082853	0.0088489
1263	11	137	0.054545	0.040268	3	0.013822	0.014293
1264	12	165	0.13636	0.094241	9	0.01658	0.016056
1265	9	109	0.25	0.13235	9	0.011058	0.009926
1266	10	145	0.17778	0.091429	8	0.0148	0.014008
1267	33	350	0.05303	0.1327	28	0.037746	0.032121
1268	7	108	0.38095	0.11594	8	0.011904	0.010782
1269	7	88	0.2381	0.09434	5	0.0096573	0.0090113
1270	14	188	0.076923	0.064516	7	0.018268	0.017731
1271	25	286	0.03	0.055901	9	0.0272	0.025928
1272	9	108	0.19444	0.10938	7	0.010508	0.0098275
1273	9	127	0.11111	0.056338	4	0.01229	0.012481
1274	9	111	0.16667	0.09375	6	0.011149	0.0107
1275	19	238	0.052632	0.065693	9	0.022852	0.022199
1276	15	242	0.057143	0.045977	6	0.021306	0.022803
1277	9	103	0.083333	0.053097	3	0.0084253	0.0090287
1278	13	145	0.064103	0.064103	5	0.011204	0.012398
1279	16	169	0.025	0.03352	3	0.012091	0.013681
1280	7	64	0	0	0	0.0044973	0.0055673
1281	5	65	0.2	0.057143	2	0.0035289	0.0044499
1282	15	120	0.07619	0.11268	8	0.0088983	0.0092937
1283	12	159	0.045455	0.036585	3	0.011174	0.01354
1284	8	85	0.071429	0.042553	2	0.0067701	0.0073274
1285	7	99	0	0	0	0.0070995	0.0086813
1286	6	85	0	0	0	0.0073048	0.008166
1287	7	103	0.14286	0.050847	3	0.0095642	0.0098565
1288	12	170	0.015152	0.011765	1	0.011816	0.014156
1289	14	179	0.076923	0.072165	7	0.013869	0.015099
1290	5	62	0	0	0	0.0044461	0.0050227
1291	10	110	0	0	0	0.0078474	0.0095135
1292	8	105	0.035714	0.018349	1	0.0063011	0.0080487
1293	8	71	0.071429	0.053333	2	0.0047589	0.0056099
1294	14	143	0.021978	0.027778	2	0.0099996	0.012117
1295	8	104	0.071429	0.037736	2	0.0060079	0.0078468
1296	12	107	0.060606	0.072072	4	0.0073527	0.0087599
1297	10	105	0.022222	0.019802	1	0.0064011	0.0084198
1298	10	126	0.066667	0.043478	3	0.0086132	0.01017
1299	23	249	0.051383	0.090278	13	0.021625	0.022147
1300	9	100	0.19444	0.11382	7	0.0081852	0.0086168
1301	18	259	0.026144	0.029091	4	0.020383	0.022707
1302	11	153	0.072727	0.045977	4	0.013434	0.014327
1303	13	182	0.12821	0.096154	10	0.015866	0.016934
1304	28	284	0.050265	0.11243	19	0.025943	0.024948
1305	21	253	0.042857	0.061224	9	0.021634	0.021994
1306	18	231	0.065359	0.072993	10	0.019295	0.019422
1307	14	166	0.065934	0.064171	6	0.013034	0.013838
1308	6	93	0.13333	0.040816	2	0.0073695	0.0086623
1309	16	232	0.033333	0.032653	4	0.018632	0.02064
1310	7	100	0.047619	0.02	1	0.0065603	0.0082315
1311	7	82	0	0	0	0.005588	0.006982
1312	9	80	0.083333	0.069767	3	0.005724	0.0066426
1313	6	57	0.066667	0.032258	1	0.0037445	0.0044592
1314	8	65	0.10714	0.081081	3	0.005694	0.005575
1315	10	117	0.15556	0.10145	7	0.010354	0.01069
1316	11	164	0.054545	0.034091	3	0.013993	0.015637
1317	11	151	0.10909	0.071006	6	0.012582	0.013733
1318	10	124	0.044444	0.030075	2	0.0098453	0.010996
1319	9	112	0.027778	0.016667	1	0.0080693	0.0093783
1320	10	128	0.044444	0.028571	2	0.01108	0.012609
1321	13	177	0	0	0	0.014329	0.016612
1322	15	197	0.066667	0.063636	7	0.016249	0.017929
1323	14	175	0.087912	0.081218	8	0.014368	0.015648
1324	32	312	0.02621	0.073239	13	0.030426	0.029208
1325	7	109	0.14286	0.051724	3	0.0082318	0.0096902
1326	20	233	0.042105	0.061776	8	0.019563	0.020623
1327	8	103	0.14286	0.070175	4	0.0089907	0.0097279
1328	10	109	0.066667	0.05	3	0.0099888	0.010736
1329	9	107	0.055556	0.036036	2	0.0091779	0.010526
1330	16	177	0.1	0.11538	12	0.017377	0.016493
1331	11	173	0.10909	0.060606	6	0.016452	0.016493
1332	18	231	0.045752	0.052632	7	0.022379	0.021496
1333	7	121	0.19048	0.059701	4	0.010765	0.011369
1334	23	235	0.075099	0.1362	19	0.024786	0.022187
1335	17	223	0.088235	0.092664	12	0.022385	0.021085
1336	25	314	0.07	0.1123	21	0.033629	0.029497
1337	14	216	0.098901	0.069231	9	0.023584	0.021097
1338	8	129	0.10714	0.043796	3	0.011216	0.012416
1339	27	322	0.045584	0.08	16	0.034935	0.029998
1340	8	114	0.21429	0.091603	6	0.011598	0.011491
1341	16	190	0.05	0.057416	6	0.015977	0.016753
1342	7	80	0.047619	0.024691	1	0.0052164	0.0064989
1343	9	117	0.055556	0.032787	2	0.0078765	0.009671
1344	5	53	0.2	0.070175	2	0.0029443	0.0037299
1345	30	283	0.018391	0.052805	8	0.021194	0.022833
1346	7	97	0.14286	0.058252	3	0.0058874	0.0073099
1347	9	141	0.055556	0.027778	2	0.0086991	0.01114
1348	7	64	0.14286	0.083333	3	0.0041487	0.004821
1349	9	108	0	0	0	0.0074045	0.0090819
1350	8	125	0.035714	0.015385	1	0.0091853	0.011038
1351	8	102	0	0	0	0.0082033	0.0097122
1352	9	141	0.055556	0.025806	2	0.011566	0.013159
1353	20	277	0.063158	0.072727	12	0.023668	0.023491
1354	6	55	0.13333	0.065574	2	0.0047407	0.0052034
1355	10	105	0.044444	0.037383	2	0.007654	0.0091989
1356	9	94	0.027778	0.019231	1	0.0071533	0.0080318
1357	9	95	0.027778	0.018519	1	0.0067089	0.0072356
1358	5	43	0	0	0	0.0024396	0.0031981
1359	7	91	0.047619	0.021739	1	0.0070493	0.0085366
1360	9	84	0.055556	0.045455	2	0.0053413	0.0063963
1361	9	99	0.027778	0.019608	1	0.0062473	0.007644
1362	9	98	0.027778	0.020408	1	0.0063193	0.0079402
1363	11	127	0.090909	0.06993	5	0.010073	0.011042
1364	17	212	0.058824	0.067227	8	0.017017	0.018547
1365	21	266	0.042857	0.060606	9	0.022307	0.023541
1366	9	133	0.13889	0.066667	5	0.011704	0.012789
1367	10	141	0.044444	0.027972	2	0.011728	0.013698
1368	6	98	0.2	0.056075	3	0.007453	0.0085737
1369	9	120	0.19444	0.099291	7	0.0098095	0.010348
1370	16	158	0.033333	0.046243	4	0.012906	0.013835
1371	12	146	0.075758	0.05988	5	0.011317	0.012141
1372	10	144	0.044444	0.027211	2	0.010571	0.012844
1373	22	240	0.04329	0.073529	10	0.020789	0.021687
1374	9	116	0.11111	0.065041	4	0.0080628	0.0096686
1375	15	182	0.028571	0.031414	3	0.012707	0.01499
1376	6	75	0.066667	0.025	1	0.0054331	0.0067425
1377	6	74	0	0	0	0.0051877	0.0063511
1378	10	118	0.088889	0.058824	4	0.0099928	0.010544
1379	27	306	0.037037	0.073034	13	0.029017	0.027899
1380	11	157	0.12727	0.076087	7	0.013818	0.01401
1381	14	209	0.076923	0.059829	7	0.017419	0.018783
1382	9	130	0.11111	0.054795	4	0.010184	0.011481
1383	10	69	0.088889	0.098765	4	0.005909	0.006231
1384	9	117	0.055556	0.03252	2	0.0079904	0.0097992
1385	9	130	0.055556	0.028986	2	0.0091897	0.01121
1386	9	94	0.027778	0.021053	1	0.0074885	0.0088273
1387	6	76	0.13333	0.048193	2	0.0064294	0.0073647
1388	8	73	0.17857	0.1087	5	0.0067452	0.0064367
1389	6	74	0.2	0.069767	3	0.0061239	0.006696
1390	20	247	0.0052632	0.0078431	1	0.020705	0.022659
1391	11	177	0.10909	0.061538	6	0.013445	0.015351
1392	16	186	0.075	0.084507	9	0.016213	0.016546
1393	7	84	0.047619	0.022989	1	0.0064532	0.0076496
1394	9	119	0.083333	0.044776	3	0.010047	0.010914
1395	14	173	0.010989	0.011299	1	0.013679	0.015626
1396	10	141	0.022222	0.014286	1	0.010177	0.012623
1397	15	193	0.095238	0.091324	10	0.017934	0.017875
1398	16	234	0.083333	0.072993	10	0.023229	0.021989
1399	27	382	0.068376	0.10573	24	0.039363	0.034414
1400	14	251	0.16484	0.099338	15	0.026842	0.024109
1401	14	242	0.13187	0.082759	12	0.026308	0.023817
1402	20	258	0.063158	0.07947	12	0.028632	0.02587
1403	38	418	0.029872	0.083499	21	0.047189	0.038836
1404	6	93	0.2	0.057692	3	0.0085909	0.0090992
1405	12	118	0.075758	0.071942	5	0.011254	0.010547
1406	9	109	0.083333	0.052632	3	0.0086542	0.0097922
1407	7	72	0.14286	0.075949	3	0.0049031	0.0059513
1408	8	69	0.071429	0.056338	2	0.0051862	0.0061148
1409	8	134	0	0	0	0.0088982	0.011433
1410	10	97	0.066667	0.060606	3	0.0066108	0.0080577
1411	9	99	0	0	0	0.0064796	0.0083837
1412	7	81	0.14286	0.068182	3	0.0058	0.0067724
1413	8	105	0.035714	0.018692	1	0.0064392	0.0082682
1414	6	64	0.13333	0.055556	2	0.0056002	0.0058755
1415	6	73	0	0	0	0.0054059	0.0063493
1416	17	254	0.0073529	0.0074349	1	0.023023	0.024706
1417	13	147	0.10256	0.090909	8	0.01328	0.012887
1418	9	118	0.13889	0.06993	5	0.011277	0.01154
1419	9	116	0.027778	0.016529	1	0.0078511	0.0094664
1420	9	100	0.027778	0.019417	1	0.0071589	0.0084688
1421	7	95	0.047619	0.020619	1	0.0062283	0.0077632
1422	5	35	0	0	0	0.0022365	0.0027971
1423	10	156	0	0	0	0.011276	0.013863
1424	9	94	0.083333	0.06	3	0.0067372	0.0080579
1425	7	94	0.095238	0.038835	2	0.0072262	0.0084392
1426	20	211	0.073684	0.11475	14	0.018784	0.0194
1427	12	176	0.090909	0.062176	6	0.013409	0.015232
1428	6	67	0.13333	0.051948	2	0.0056187	0.006073
1429	10	144	0.088889	0.051948	4	0.011627	0.013299
1430	28	355	0.029101	0.055838	11	0.031616	0.032372
1431	10	132	0.044444	0.028986	2	0.010374	0.012175
1432	13	134	0.064103	0.068493	5	0.01136	0.012515
1433	12	174	0.045455	0.032609	3	0.012543	0.014998
1434	13	174	0.038462	0.033333	3	0.013766	0.015998
1435	14	185	0.054945	0.048309	5	0.015031	0.016532
1436	10	115	0	0	0	0.0081192	0.0097224
1437	7	122	0.095238	0.031496	2	0.0088081	0.010703
1438	7	73	0.095238	0.051282	2	0.0051507	0.0059654
1439	14	178	0	0	0	0.012033	0.014481
1440	10	127	0.066667	0.044118	3	0.0086323	0.010435
1441	8	83	0	0	0	0.0062533	0.0076222
1442	7	95	0	0	0	0.0067923	0.0083487
1443	6	85	0	0	0	0.006368	0.0076169
1444	10	126	0.088889	0.059259	4	0.010199	0.01144
1445	31	347	0.019355	0.046632	9	0.033095	0.03229
1446	9	174	0.083333	0.033333	3	0.014089	0.016957
1447	8	80	0.10714	0.070588	3	0.0058341	0.0070992
1448	14	189	0.021978	0.020942	2	0.012672	0.015439
1449	12	172	0.060606	0.045455	4	0.013268	0.01619
1450	8	109	0.071429	0.034783	2	0.0085865	0.010094
1451	12	172	0.12121	0.080402	8	0.014284	0.015625
1452	9	109	0.083333	0.04918	3	0.0089961	0.0098132
1453	12	173	0.045455	0.031915	3	0.014575	0.016252
1454	11	209	0	0	0	0.017623	0.021054
1455	10	104	0	0	0	0.0085759	0.010117
1456	13	193	0.025641	0.019417	2	0.015055	0.017438
1457	9	94	0.11111	0.074074	4	0.0079862	0.0086291
1458	9	104	0.055556	0.035088	2	0.0089916	0.0094024
1459	10	152	0.088889	0.047904	4	0.011865	0.013023
1460	11	139	0.072727	0.052288	4	0.01289	0.013464
1461	9	121	0.13889	0.068493	5	0.0126	0.011882
1462	11	155	0.054545	0.034884	3	0.014468	0.014456
1463	29	329	0.039409	0.086486	16	0.034148	0.031081
1464	41	467	0.020732	0.059965	17	0.051908	0.04277
1465	10	168	0.13333	0.062176	6	0.016898	0.016802
1466	5	79	0	0	0	0.0077984	0.0085103
1467	13	242	0.076923	0.043956	6	0.023729	0.023714
1468	10	134	0.13333	0.078947	6	0.013827	0.013413
1469	11	135	0.072727	0.055172	4	0.010938	0.012071
1470	6	89	0	0	0	0.0071327	0.0082284
1471	11	136	0.036364	0.027586	2	0.012328	0.012814
1472	7	100	0	0	0	0.0067315	0.0088602
1473	10	109	0.044444	0.034483	2	0.0082073	0.0097781
1474	9	105	0.11111	0.070796	4	0.0078715	0.0091789
1475	11	123	0.018182	0.016529	1	0.0094497	0.011386
